ZIPファイル名,出力年月日・時刻,地番区域,地番,地番区域（筆界未定地構成地番）,地番（筆界未定地構成地番）
29362-1512-1.zip,202202041209,磯城郡三宅町,236,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,372-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,372-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,372-3,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,374-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,375-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,375-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,375-3,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,375-4,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,375-5,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,375-6,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,375-7,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,375-8,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,376-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,376-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,376-3,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,376-4,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,377,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,378,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,379-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,379-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,水-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,道-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,道-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,道-3,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,道-4,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,長狭物不明-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,長狭物不明-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,長狭物不明-3,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字但馬,長狭物不明-4,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,1-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,1-3,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,1-4,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,1-5,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,1-6,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,5-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,5-3,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,6-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,6-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,6-3,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,6-4,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,6-5,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,7-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,7-3,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,7-4,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,7-5,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,7-6,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,7-7,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,7-8,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,7-9,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,8-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,8-3,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,8-4,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,9,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,10,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,11,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,12-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,12-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,13-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,13-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,13-3,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,14-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,14-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,14-3,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,15-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,15-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,15-3,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,16-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,16-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,17-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,17-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,18-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,18-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,19-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,19-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,20-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,20-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,21-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,21-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,22,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,23,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,24-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,24-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,25-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,25-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,26-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,26-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,26-3,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,26-4,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,27-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,28,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,29,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,30-1,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,30-2,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,30-3,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,31,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,32,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,33,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,35,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,36,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,37,,
29362-1512-2.zip,202202041209,磯城郡三宅町大字上但馬,38,,
